waitTime,numInQueue,sessionTime,hoursToDeadline,signUpTimeClean,adjustedSessionTAs,bitAndKarel,imagesAndGraphics,mapsAndDictionaries,lambdas,fileReading,grids,strings,userInteraction,queuesAndStacks,recursion,structs,objectOrientedProgramming,pointersAndMemory,sorting,hashTables,CS106ABinary
6,5,0.01,28.53333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3,2,0,28.46666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3,1,0.01,28.43333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
7,1,0.01,69.43333333,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6,2,0.01,69.41666667,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
9,2,0.01,28.4,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
9,3,0.02,28.38333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
8,4,0.02,69.35,81875,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
9,5,0.01,28.31666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
9,4,0.02,69.31666667,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
8,5,0.01,28.26666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
9,4,0.03,69.25,66667,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,0.01,-139.8,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
9,4,0.01,28.2,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
10,4,0.01,28.2,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
10,7,0.02,28.18333333,4.825,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
11,7,0.01,28.16666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
11,7,0.01,28.16666667,44444,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
13,7,0.02,69.18333333,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
16,9,0.01,69.16666667,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
18,8,0,-98.86666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
22,8,0.01,69.13333333,77778,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,9,0.02,28.08333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
21,9,0.02,69.1,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
22,9,0.02,28.08333333,66667,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22,12,0.03,28.06666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
22,12,0,28.05,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
9,12,0,28.05,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
24,12,0,28.05,55556,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22,13,0.01,28,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
21,12,0.01,69,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
26,13,0.01,27.96666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
21,13,0.01,68.95,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
28,13,0,27.93333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
27,14,0.01,68.91666667,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
28,14,0.01,68.88333333,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
31,14,0.01,68.88333333,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
33,14,0.01,27.86666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
35,17,0.01,27.85,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
32,17,0,-140.2,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
30,18,0.01,27.76666667,11111,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
31,18,0,68.78333333,11111,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
29,15,0.01,68.71666667,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
29,15,0.01,27.68333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
23,15,0,68.7,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
32,15,0.01,-140.3166667,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
33,18,0.01,68.68333333,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
40,18,0.02,68.68333333,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
40,19,0.01,68.66666667,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
39,18,0.01,68.63333333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,18,0,27.61666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
38,20,0.01,27.6,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
37,19,0,27.58333333,44.85,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
38,19,0.02,27.58333333,44.85,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
37,21,0.02,-140.45,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
34,21,0.03,27.5,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
32,21,0.02,27.46666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
30,21,0.01,27.43333333,85625,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
36,21,0.03,68.45,85625,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
36,23,0.02,68.43333333,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
33,23,0.01,27.36666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
41,23,0.01,27.35,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
32,16,0.01,27.18333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
30,16,0.02,68.15,86875,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
11,16,0,27.08333333,33333,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
33,16,0.01,27.08333333,33333,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,18,0.01,68.08333333,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
33,18,0,68.01666667,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
33,15,0.01,26.96666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
35,15,0.02,-100.0333333,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
36,15,0.01,26.95,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
17,15,0,67.96666667,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
34,14,0,67.93333333,77778,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,14,0.02,26.9,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
34,14,0.01,26.9,22222,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
34,16,0.02,67.9,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
32,16,0.01,26.83333333,88125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
38,16,0.01,-141.1666667,88125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
38,16,0.01,26.81666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
21,17,0,-141.2,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
37,17,0.02,67.81666667,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
39,19,0.01,26.76666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
39,20,0.03,26.73333333,66667,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,21,0.03,26.68333333,0.8875,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
39,18,0.02,67.65,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
36,19,0,26.58333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
34,19,0,26.51666667,44444,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
27,16,0.01,26.38333333,244.9,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
26,16,0.02,26.36666667,44444,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
26,15,0.01,26.35,88889,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8,12,0.01,67.31666667,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
25,12,0,26.3,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
30,14,0,67.3,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
25,14,0.02,26.2,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
26,14,0.02,26.2,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
28,14,0.01,26.2,88889,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
23,13,0.01,26.11666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
26,12,0.01,67.05,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
30,12,0.01,67.05,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
37,12,0.01,-141.9666667,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
38,12,0.01,-141.9666667,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
40,16,0.02,67.03333333,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
38,15,0.02,25.98333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
18,16,0,66.98333333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
37,14,0.01,25.93333333,91875,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
32,13,0.01,66.86666667,22222,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,13,0.01,25.85,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
35,13,0.02,25.85,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
33,16,0.01,-142.2,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
32,14,0.01,25.76666667,44444,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24,14,0,25.76666667,44444,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
37,14,0.02,66.75,33333,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,14,0,25.65,55556,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,5,0.01,5,22222,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4,2,0.02,46.06666667,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5,1,0,46.08333333,44444,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0.02,5.1,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
4,2,0.02,5.05,88889,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,4,0.04,5.033333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1,1,0.03,46,66667,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0.01,4.983333333,66667,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,4.916666667,44444,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0.01,-163.1,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
0,0,0.01,45.9,33333,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.01,-163.1166667,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3,0,0.01,4.883333333,33333,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0.01,45.81666667,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,1,0.02,45.8,245.8,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,0.01,45.76666667,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
8,2,0.01,45.75,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7,2,0.02,-386.2666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6,3,0,4.683333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
4,4,0.01,4.666666667,11111,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,5,0.01,4.65,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
1,5,0.01,4.65,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
5,5,0.01,4.633333333,80625,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
5,6,0.01,45.63333333,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
7,6,0.03,45.63333333,44444,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0.02,4.583333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3,2,0.02,45.53333333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,2,0.01,4.5,55556,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
3,2,0.02,-163.5166667,0.8125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
4,2,0,4.483333333,0.8125,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
2,3,0.02,-163.55,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,3,0.01,-163.55,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
6,3,0,45.45,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
2,3,0,45.45,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
5,3,0,-499.5833333,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
6,3,0.01,4.416666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
12,3,0.01,45.4,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
8,1,0.01,45.33333333,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
4,1,0.01,4.316666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
8,1,0.01,4.316666667,44444,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
11,1,0.01,4.316666667,44444,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,5,0.01,-163.7,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
11,6,0.01,4.283333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
12,7,0.01,4.266666667,77778,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
11,7,0.02,45.26666667,22222,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,7,0.01,4.25,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
12,7,0.02,45.26666667,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
13,10,0.01,45.25,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
12,10,0,4.233333333,66667,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
13,12,0,-163.7833333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
14,12,0.01,4.216666667,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
16,12,0.01,45.23333333,11111,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
15,12,0.01,4.183333333,5.825,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
15,13,0.01,4.166666667,44444,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
11,14,0.02,4.15,88889,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
14,14,0.02,4.133333333,33333,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
16,14,0.01,4.116666667,77778,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20,14,0.03,45.13333333,77778,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,15,0.01,4.1,22222,,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
19,16,0.02,4.083333333,66667,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
17,14,0.01,4.016666667,44444,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
17,13,0.01,45,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
15,10,0.01,3.9,55556,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
15,12,0.02,44.9,0.8375,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,12,0.01,3.833333333,33333,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
15,12,0.01,3.766666667,11111,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
18,11,0.02,3.75,55556,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
16,10,0.01,3.7,88889,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
16,10,0.08,44.7,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
17,10,0.01,3.683333333,33333,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
17,10,0.02,44.7,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,13,0.01,44.68333333,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
13,12,0,3.65,22222,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
18,11,0.07,3.616666667,11111,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
18,12,0,3.6,55556,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
19,12,0.02,3.6,55556,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
21,14,0.01,44.6,45.85,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,11,0.01,44.53333333,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
10,12,0.02,3.5,22222,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24,14,0.01,44.5,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
23,14,0.01,3.45,55556,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
9,12,0,3.416666667,44444,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24,11,0.03,44.4,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
22,11,0.01,3.35,22222,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
22,11,0.01,3.35,22222,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
19,10,0.02,44.31666667,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
18,9,0.02,44.28333333,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
19,9,0.01,3.266666667,44444,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
19,11,0.02,3.25,88889,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
22,11,0.01,3.25,88889,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
19,12,0.02,3.2,22222,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
22,12,0.05,44.21666667,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
21,14,0.01,3.15,55556,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
26,15,0.01,3.133333333,86875,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
22,15,0.01,3.133333333,86875,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
23,17,0,3.1,88889,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
24,17,0.01,3.1,88889,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
29,17,0.01,3.066666667,77778,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
28,18,0.01,44.06666667,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
29,18,0.02,44.06666667,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
28,18,0.01,3.05,22222,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
29,21,0.01,3.033333333,66667,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
31,21,0.01,44.05,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
30,23,0.01,3.016666667,11111,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
33,23,0.02,3.016666667,11111,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
35,21,0.04,2.983333333,5.875,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
36,21,0.01,44,5.875,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
36,22,0.01,2.966666667,44444,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
38,22,0.02,2.95,88889,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
39,22,0.01,2.933333333,33333,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
37,23,0.02,43.93333333,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
33,23,0.02,2.916666667,77778,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
39,25,0.01,2.9,22222,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
41,25,0.01,43.91666667,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
42,25,0.02,43.9,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
44,25,0.02,43.9,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
43,27,0.02,43.88333333,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
46,28,0.01,2.85,55556,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
22,28,0,2.816666667,44444,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
44,27,0.01,2.716666667,11111,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
46,27,0.01,43.71666667,55556,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
43,28,0.02,43.66666667,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
45,29,0.02,2.616666667,77778,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
46,30,0.01,43.61666667,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
48,27,0.01,2.583333333,66667,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
49,27,0.03,43.58333333,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
45,24,0.01,2.466666667,77778,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
45,24,0.02,43.48333333,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
46,25,0.01,43.46666667,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
3,26,0,43.45,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
39,24,0.02,2.383333333,245.9,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
43,24,0.01,43.4,245.9,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
41,24,0.02,43.36666667,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
44,24,0.02,43.36666667,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
43,24,0.02,43.33333333,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
43,24,0.03,43.31666667,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
46,24,0.01,43.31666667,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
44,25,0.01,2.283333333,66667,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
47,26,0.01,2.266666667,11111,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
46,25,0.02,2.216666667,44444,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
46,26,0.02,2.2,88889,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
50,26,0.01,43.21666667,88889,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
49,27,0,2.166666667,77778,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
51,27,0.01,2.166666667,77778,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
52,27,0.01,2.166666667,77778,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
52,29,0.01,2.116666667,11111,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
50,29,0,43.08333333,44444,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
52,30,0.01,43.01666667,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
52,30,0.05,2,22222,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
51,30,0,42.98333333,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
50,29,0.01,1.933333333,91875,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
50,29,0.02,42.95,91875,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
51,29,0,42.95,91875,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
48,32,0.05,42.9,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
47,32,0.01,42.86666667,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
49,32,0,42.86666667,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
48,33,0.02,42.83333333,11111,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2,9,0.01,22.03333333,77778,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
1,12,0.01,-19,22222,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
2,9,0.01,-18.98333333,77778,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
9,6,0,22.15,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
29,1,0.04,-18.53333333,77778,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3,9,0.01,-18.98333333,77778,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
3,12,0.02,22.01666667,22222,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
12,7,0.04,-18.88333333,11111,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
18,5,0.02,-18.83333333,77778,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
37,0,0.01,22.5,33333,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,7,0.01,-19.01666667,66667,,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
13,7,0.03,22,66667,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
