waitTime,numInQueue,sessionTime,daysLeftClean,daysLeft,hoursToDeadline,signUpTimeClean,adjustedSessionTAs,bitAndKarel,imagesAndGraphics,mapsAndDictionaries,lambdas,fileReading,grids,strings,userInteraction,queuesAndStacks,recursion,structs,objectOrientedProgramming,pointersAndMemory,sorting,hashTables,CS106ABinary
24,28,0.03,1.08,1.08,25.83333333,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
24,30,0.0,0.53,0.53,12.83333333,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
25,30,0.01,1.08,1.08,25.81666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,30,0.01,1.08,1.08,25.81666667,11111.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
25,33,0.02,0.53,0.53,12.81666667,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
27,33,0.02,1.07,1.07,25.8,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
27,33,0.02,0.0,-14.93,-358.2,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
27,33,0.02,0.07,0.07,12.81666667,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
27,36,0.01,1.07,1.07,25.78333333,1.925,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
26,35,0.02,1.07,1.07,25.76666667,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
26,35,0.02,0.0,-14.93,-358.2333333,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
26,35,0.02,0.07,0.07,-251.2166667,44444.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
24,36,0.01,1.07,1.07,25.73333333,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,36,0.02,0.53,0.53,12.75,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
25,31,0.01,1.07,1.07,25.68333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
25,31,0.01,1.07,1.07,25.68333333,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
24,30,0.01,0.53,0.53,12.66666667,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
24,31,0.01,1.07,1.07,25.63333333,93125.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
8,32,0.02,-5.93,-5.93,-142.3833333,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
19,8,0.02,-2.78,-2.78,-66.71666667,66667.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4,15,0.0,0.0,-18.79,-450.9666667,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
4,15,0.0,-3.79,-3.79,-343.95,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
25,4,0.0,4.22,4.22,101.3666667,44444.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
18,10,0.03,0.0,-18.78,-450.75,55556.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
18,10,0.03,-3.78,-3.78,-79.73333333,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
31,1,0.01,4.23,4.23,101.4666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
21,6,0.01,-3.32,-3.32,-79.68333333,22222.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
19,9,0.01,-3.32,-3.32,-79.71666667,11111.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
8,15,0.01,4.21,4.21,101.0333333,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
32,5,0.02,-3.32,-3.32,-79.66666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
9,15,0.02,8.67,8.67,208.05,33333.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
16,14,0.01,4.21,4.21,101.05,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
45,0,0.02,4.23,4.23,101.4833333,33333.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
45,1,0.03,4.23,4.23,101.4666667,77778.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
26,13,0.01,-3.33,-3.33,-79.85,66667.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1
32,12,0.01,4.22,4.22,101.2,88889.0,,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
47,3,0.01,4.22,4.22,101.3833333,5.775,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,6,0.01,8.68,8.68,208.3166667,22222.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1
30,10,0.01,0.0,-18.79,-451.05,55556.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
30,10,0.01,-3.79,-3.79,-632.0333333,55556.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,11,0.01,4.2,4.20,100.9,88889.0,,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0
15,6,0.0,8.65,8.65,207.7166667,22222.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,4,0.01,8.65,8.65,207.5666667,22222.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,5,0.02,4.19,4.19,100.5166667,11111.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,0.01,4.19,4.19,100.4833333,0.8125,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.02,-3.36,-3.36,-80.61666667,11111.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.01,-3.36,-3.36,-80.66666667,44444.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,0.02,4.18,4.18,100.3166667,44444.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,2,0.01,8.64,8.64,207.3166667,88889.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0.01,4.18,4.18,100.2666667,77778.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0.01,4.18,4.18,100.2166667,11111.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0.03,4.17,4.17,100.1833333,5.825,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0.0,0.0,-18.83,-451.8333333,44444.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0.0,-3.83,-3.83,-632.8166667,44444.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,0.02,8.63,8.63,207.1833333,44444.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8,2,0.01,4.17,4.17,100.1666667,44444.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,6,0.02,-2.83,-2.83,-67.85,88889.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,0.01,4.17,4.17,100.1166667,77778.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,6,0.01,4.17,4.17,100.1,22222.0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,0.01,4.17,4.17,100.0833333,66667.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,7,0.01,0.0,-18.83,-451.95,55556.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,7,0.01,-3.83,-3.83,100.05,55556.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,8,0.02,4.17,4.17,100.0333333,83125.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,9,0.01,8.63,8.63,207.0333333,44444.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,9,0.01,4.17,4.17,100.0166667,44444.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,11,0.0,4.17,4.17,100,88889.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,11,0.01,4.17,4.17,100,88889.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,11,0.01,0.0,-18.83,-452.0166667,33333.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,11,0.01,-3.83,-3.83,99.98333333,33333.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,11,0.01,4.17,4.17,99.98333333,33333.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,11,0.0,4.17,4.17,99.96666667,77778.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,8,0.02,-2.84,-2.84,-68.08333333,11111.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,9,0.01,4.16,4.16,99.9,55556.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,10,0.01,-3.84,-3.84,99.83333333,33333.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,10,0.01,0.0,-18.84,-452.2,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,10,0.01,-3.84,-3.84,99.8,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,12,0.0,4.16,4.16,99.78333333,66667.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,12,0.02,4.16,4.16,99.76666667,11111.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,12,0.01,4.15,4.15,99.71666667,44444.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,10,0.0,-3.39,-3.39,-81.31666667,77778.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11,9,0.01,4.15,4.15,99.58333333,75.85,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,9,0.01,0.0,-37.85,-908.4333333,44444.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,6,0.01,4.15,4.15,99.53333333,33333.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,8,0.01,-3.39,-3.39,-81.46666667,77778.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,8,0.01,4.15,4.15,99.51666667,77778.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,7,0.01,-2.85,-2.85,-68.5,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,7,0.01,4.15,4.15,99.5,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,7,0.01,0.0,-18.85,-452.5,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,7,0.01,-3.85,-3.85,99.5,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,10,0.05,4.14,4.14,99.46666667,11111.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,10,0.02,4.14,4.14,99.4,88889.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,10,0.01,4.14,4.14,99.38333333,33333.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,10,0.01,8.6,8.60,206.3666667,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23,10,0.01,4.14,4.14,99.35,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,12,0.01,0.0,-18.86,-452.6666667,66667.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,12,0.01,-3.86,-3.86,99.33333333,66667.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,12,0.02,-2.86,-2.86,-68.66666667,66667.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,15,0.02,-3.4,-3.40,-81.68333333,55556.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,15,0.02,8.6,8.60,206.3166667,55556.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
29,15,0.02,-3.86,-3.86,99.3,55556.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32,15,0.02,4.14,4.14,99.3,55556.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,15,0.01,4.13,4.13,99.21666667,77778.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,14,0.01,4.13,4.13,99.16666667,11111.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,15,0.02,0.0,-18.87,-452.85,55556.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,17,0.01,4.13,4.13,99.13333333,86875.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
29,18,0.0,-3.41,-3.41,-81.88333333,88889.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,18,0.02,8.59,8.59,206.1166667,88889.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
38,20,0.03,-3.41,-3.41,-81.91666667,77778.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,21,0.01,4.13,4.13,99.05,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,21,0.01,4.13,4.13,99.01666667,11111.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,21,0.02,4.13,4.13,99.01666667,11111.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,22,0.01,4.12,4.12,98.98333333,5.875,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,19,0.01,4.12,4.12,98.93333333,33333.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
43,19,0.0,4.12,4.12,98.91666667,77778.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
42,19,0.01,4.12,4.12,98.88333333,66667.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,19,0.01,4.12,4.12,98.83333333,88125.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,18,0.0,0.0,-37.88,-909.2,88889.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
41,19,0.02,0.0,-18.88,-453.2166667,33333.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,19,0.02,-3.88,-3.88,98.78333333,33333.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,20,0.02,4.11,4.11,98.75,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,20,0.06,-2.89,-2.89,-69.26666667,66667.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
44,21,0.01,4.11,4.11,98.71666667,11111.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,21,0.01,4.11,4.11,98.71666667,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
50,22,0.01,-3.43,-3.43,-82.3,0.8875,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
50,23,0.03,8.57,8.57,205.6833333,44444.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
56,23,0.01,4.11,4.11,98.66666667,44444.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
57,23,0.01,4.11,4.11,98.66666667,44444.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,26,0.01,4.11,4.11,98.63333333,33333.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
55,23,0.01,8.57,8.57,205.6166667,22222.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
33,24,0.0,4.11,4.11,98.58333333,66667.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,25,0.02,4.11,4.11,98.53333333,89375.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
49,25,0.01,8.56,8.56,205.5166667,88889.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
56,25,0.02,4.1,4.10,98.46666667,77778.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,24,0.0,8.56,8.56,205.4333333,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
55,24,0.01,0.0,-18.90,-453.5833333,11111.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
55,24,0.01,-3.9,-3.90,98.41666667,11111.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
47,26,0.0,4.1,4.10,98.38333333,75.9,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,27,0.01,4.1,4.10,98.35,88889.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
57,27,0.01,8.56,8.56,205.3666667,88889.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
58,29,0.02,8.56,8.56,205.3333333,77778.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
57,30,0.01,4.1,4.10,98.3,22222.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
64,30,0.01,4.1,4.10,98.3,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,32,0.01,4.1,4.10,98.28333333,66667.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,30,0.0,-3.45,-3.45,-82.75,90625.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
61,30,0.0,0.0,-18.91,-453.7666667,90625.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
61,30,0.0,-3.91,-3.91,-1077.766667,90625.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
30,0,0.01,3.23,3.23,77.46666667,77778.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,8,0.02,3.22,3.22,77.18333333,33333.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,5,0.01,3.22,3.22,77.21666667,44444.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
31,0,0.02,3.23,3.23,77.46666667,77778.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,7,0.01,3.22,3.22,77.2,88889.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,14,0.01,3.21,3.21,77.03333333,33333.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
7,13,0.01,3.21,3.21,77.05,88889.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,9,0.02,7.67,7.67,184.1166667,55556.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7,15,0.01,3.21,3.21,77,22222.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
25,4,0.02,3.22,3.22,77.3,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,5,0.02,7.68,7.68,184.2333333,44444.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
38,0,0.01,3.23,3.23,77.46666667,77778.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
17,10,0.02,7.67,7.67,184.1,0.7875,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
16,11,0.01,0.0,-19.79,-474.9333333,44444.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,11,0.01,-4.79,-4.79,77.06666667,44444.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,3,0.0,3.22,3.22,77.33333333,33333.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15,13,0.01,3.21,3.21,76.96666667,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14,10,0.01,3.21,3.21,76.93333333,79375.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,0.0,3.2,3.20,76.81666667,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6,2,0.01,3.2,3.20,76.73333333,33333.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0.02,3.2,3.20,76.7,22222.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,0.01,0.0,-19.81,-475.3333333,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,0.01,-4.81,-4.81,-1099.333333,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,3.19,3.19,76.55,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0.02,0.0,-19.81,-475.4666667,66667.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.02,-4.81,-4.81,-1099.466667,66667.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.02,3.19,3.19,76.51666667,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,3.19,3.19,76.5,55556.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0.01,0.0,-19.81,-475.5,55556.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.01,-4.81,-4.81,-1099.5,55556.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.01,3.18,3.18,76.41666667,77778.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.0,3.18,3.18,76.41666667,77778.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,0,0.01,0.0,-19.82,-475.5833333,77778.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0.01,-4.82,-4.82,-1099.583333,77778.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
1,2,0.03,3.18,3.18,76.4,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0.01,3.18,3.18,76.36666667,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,3.18,3.18,76.33333333,81875.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.01,3.18,3.18,76.3,88889.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,0.0,3.18,3.18,76.26666667,77778.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,0,0.03,3.18,3.18,76.23333333,66667.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0.01,3.18,3.18,76.23333333,66667.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,0,0.01,3.18,3.18,76.23333333,66667.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3,2,0.02,7.63,7.63,183.2333333,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
0,2,0.0,3.18,3.18,76.21666667,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,2,0.01,3.18,3.18,76.21666667,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,2,0.0,3.17,3.17,76.18333333,6.825,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,2,0.01,3.17,3.17,76.18333333,6.825,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,2,0.0,3.17,3.17,76.18333333,6.825,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,0.0,-4.37,-4.37,-104.8333333,88889.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
2,0,0.01,3.17,3.17,76.05,55556.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
2,1,0.0,3.17,3.17,76.03333333,83125.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,1,0.01,7.63,7.63,183.05,83125.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,2,0.01,0.0,-19.83,-475.9833333,44444.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
6,2,0.01,-4.83,-4.83,-1099.983333,44444.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4,3,0.01,7.63,7.63,183,33333.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4,3,0.01,7.62,7.62,182.9833333,77778.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
5,1,0.01,3.16,3.16,75.91666667,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,1,0.01,3.16,3.16,75.91666667,11111.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0.01,0.0,-19.84,-476.1333333,44444.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,2,0.01,-4.84,-4.84,-1100.133333,44444.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
5,2,0.02,3.16,3.16,75.86666667,44444.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,5,0.02,3.16,3.16,75.85,88889.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9,5,0.01,3.16,3.16,75.85,88889.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
8,5,0.01,3.16,3.16,75.83333333,33333.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
9,5,0.01,3.16,3.16,75.83333333,33333.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12,7,0.01,3.16,3.16,75.81666667,77778.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,8,0.02,3.16,3.16,75.8,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,8,0.01,3.16,3.16,75.8,22222.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,7,0.01,7.62,7.62,182.8,66667.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,8,0.0,0.0,-19.84,-476.2333333,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
12,8,0.0,-4.84,-4.84,75.76666667,11111.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,8,0.01,0.0,-19.84,-476.2333333,11111.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,8,0.01,-4.84,-4.84,75.76666667,11111.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,12,0.01,3.16,3.16,75.75,55556.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,12,0.01,3.16,3.16,75.75,55556.0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,14,0.01,3.16,3.16,75.73333333,84375.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15,14,0.01,3.16,3.16,75.73333333,84375.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
14,15,0.0,3.15,3.15,75.71666667,44444.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
10,14,0.0,3.15,3.15,75.7,88889.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,14,0.02,0.0,-19.85,-476.35,22222.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
13,14,0.02,-4.85,-4.85,-1100.35,22222.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
15,14,0.02,3.15,3.15,75.65,22222.0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,17,0.0,3.15,3.15,75.63333333,66667.0,,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
